Evid,EqLon,EqLat,EqDep,CatMag,Namps
50304340,-110.912,44.591,12.07,1.55,3
50304365,-110.915,44.594,12.41,1.77,4
50305530,-111.054,44.771,8.76,2.04,4
50307845,-111.404,44.818,13.28,2.57,4
50308335,-110.53,44.092,9.73,2.22,4
50309180,-111.063,44.543,14.17,2.05,4
50309185,-111.064,44.544,14.33,2.17,4
50310275,-111.054,44.643,11.81,1.81,3
50310475,-111.062,44.642,11.01,1.63,2
50310540,-111.055,44.639,10.89,1.54,2
50310630,-111.061,44.638,11.37,1.84,3
50310675,-111.059,44.638,11.04,1.99,3
50312255,-110.357,44.555,1.35,1.91,3
50312745,-110.615,44.188,5.08,2.25,2
50312795,-110.626,44.192,9.97,1.75,3
50312850,-110.619,44.18,6.56,2.23,2
50312880,-110.624,44.2,7.01,2.16,2
50313155,-110.909,44.567,7.9,1.6,3
50313370,-110.393,44.411,10.96,1.85,3
50314545,-111.464,44.863,9.15,1.74,3
50314595,-111.457,44.851,8.97,2.13,4
50314695,-111.147,44.621,7.55,1.44,2
50315205,-110.253,44.189,7.42,3.82,2
50315225,-110.972,44.79,7.81,1.8,3
50315240,-110.979,44.79,8.92,2.85,4
50315935,-111.006,44.418,5.96,2.27,2
50315975,-111.478,44.87,7.28,1.57,2
50316005,-110.229,44.148,5.61,2.28,4
50316745,-110.902,44.579,10.61,1.92,4
50316765,-110.903,44.579,11.08,2.54,4
50317385,-111.048,44.758,10.11,2.15,4
50317540,-111.048,44.759,9.87,2.29,3
50317600,-111.04,44.757,9.86,1.43,3
50317670,-111.034,44.752,9.11,2.04,4
50318475,-109.987,44.629,14.28,2.59,4
50318505,-110.555,44.109,6.33,2.12,2
50318735,-110.779,44.56,9.58,2.42,4
50318790,-110.76,44.593,10.79,1.64,2
50318820,-110.398,44.614,3.96,1.96,3
50318845,-110.766,44.574,10.6,1.59,3
50318860,-110.763,44.589,11.73,1.55,3
50319100,-110.481,44.299,10.33,2.24,3
50319105,-110.483,44.299,10.07,1.94,3
50319260,-111.115,44.492,13.96,2.25,4
50319705,-110.07,44.698,9.1,1.61,3
50319810,-111.032,44.385,11.09,2.42,2
50319845,-111.12,44.487,14.48,1.65,3
50320365,-110.82,44.803,7.66,1.92,4
50320395,-110.385,44.613,3.81,2.3,3
50320860,-111.115,44.495,14.9,1.84,3
50322250,-110.795,44.774,7.56,2.25,6
50322460,-110.397,44.777,4.57,2.81,4
50323505,-110.943,44.755,4.93,2.47,6
50323730,-110.946,44.756,5.8,1.79,5
50324575,-110.908,44.55,9.12,1.33,2
50324900,-110.913,44.546,9.14,2.36,3
50325265,-111.248,44.537,12.4,2.12,3
50325375,-110.915,44.571,9.09,1.99,5
50325810,-111.064,44.483,12.82,2.43,6
50325915,-111.054,44.483,12.1,2.1,5
50326365,-111.064,44.483,11.92,2.61,5
50326420,-111.055,44.484,10.67,1.96,4
50326440,-111.244,44.724,13.78,2.24,4
50326490,-111.053,44.481,10.46,1.97,4
50326520,-111.052,44.483,11.27,2.11,4
50326960,-110.815,44.346,7.41,2.23,4
50327980,-110.378,44.603,3.4,1.77,3
50328055,-110.328,44.316,9.49,2.06,2
50328495,-110.766,44.23,1.54,1.81,3
50328625,-111.034,44.783,4.71,2.34,3
50328645,-111.035,44.783,5.02,2.25,4
50328655,-111.031,44.786,4.17,1.89,4
50328980,-111.026,44.784,4.47,2.47,3
50329090,-111.031,44.788,6.4,2.08,2
50329095,-111.027,44.787,5.01,1.86,3
50329195,-110.3,44.417,11.27,2.06,3
50329215,-110.294,44.412,11.32,2.29,3
50329240,-110.606,44.604,4.17,2.7,4
50329260,-110.306,44.416,10.72,1.59,3
50329600,-110.835,44.41,4.4,2.77,4
50329605,-110.847,44.416,4.31,2.29,3
50329620,-110.829,44.418,3.11,2.53,2
50329950,-110.614,44.592,6.75,2.74,4
50330190,-111.028,44.786,5.73,2.3,6
50330615,-111.009,44.786,4.45,1.79,4
50330810,-111.007,44.784,4.69,1.84,5
50330815,-111.0,44.778,4.45,2.68,5
50330875,-111.013,44.786,4.68,2.14,6
50330935,-111.013,44.781,4.6,1.81,4
50330960,-111.018,44.784,4.78,2.04,5
50331000,-111.016,44.787,4.57,1.81,4
50331125,-111.0,44.785,4.55,2.09,5
50331230,-111.026,44.79,5.83,2.28,5
50331650,-110.257,44.651,1.61,2.86,3
50331665,-110.267,44.646,4.84,2.46,5
50331680,-110.258,44.651,7.22,2.6,5
50332085,-110.893,44.772,4.8,1.62,5
50332725,-110.52,44.031,7.93,2.33,4
50334825,-111.159,44.653,7.81,1.25,4
50335500,-110.774,44.23,2.7,2.31,5
50335505,-110.74,44.205,5.81,1.97,2
50335530,-110.772,44.236,2.97,1.86,4
50335535,-110.76,44.23,3.55,2.27,4
50335555,-110.769,44.233,3.91,2.63,6
50336915,-110.373,44.548,3.33,1.81,5
50336920,-110.371,44.547,3.35,1.74,5
50340455,-111.117,44.779,9.64,2.0,2
50341960,-111.166,44.783,11.3,2.19,6
50342090,-110.669,44.618,5.16,1.66,5
50342190,-111.128,44.732,12.04,2.04,4
50342205,-111.087,44.741,10.28,2.0,4
50342290,-110.457,44.664,5.34,2.75,6
50342425,-110.576,44.392,4.1,1.31,4
50342755,-110.877,44.322,7.8,1.54,3
50342870,-111.111,44.764,10.72,1.81,5
50343400,-110.014,44.676,11.99,2.15,6
50343585,-111.023,44.692,6.45,1.6,5
50343705,-110.666,44.616,4.94,1.53,4
50343820,-110.309,44.726,5.5,1.92,4
50343955,-110.941,44.822,7.84,1.99,4
50343975,-110.941,44.827,7.73,2.33,3
50344070,-110.841,44.336,7.91,2.18,3
50344075,-110.838,44.335,8.01,1.97,3
50344080,-110.841,44.331,7.95,1.63,3
50345715,-111.452,44.85,9.6,1.81,5
50346515,-110.295,44.096,11.18,2.11,2
50347255,-110.606,44.393,6.27,2.98,6
50347270,-110.611,44.392,4.22,2.35,5
50348255,-110.299,44.103,8.57,2.21,2
50348315,-110.986,44.557,9.96,1.67,5
50348830,-110.362,44.583,4.81,2.3,4
50348845,-110.354,44.575,3.74,2.21,4
50349085,-110.353,44.556,2.21,2.39,6
50349115,-110.352,44.556,2.23,2.12,4
50349135,-110.35,44.559,2.98,1.9,5
50349995,-111.146,44.758,9.83,2.16,7
50350120,-111.152,44.769,11.28,1.51,4
50350255,-111.156,44.769,11.11,2.39,6
50350755,-110.912,44.572,7.73,1.61,3
50350840,-110.943,44.788,10.08,3.6,6
50350890,-110.936,44.783,7.94,2.2,6
50350965,-110.936,44.793,9.89,2.32,5
50351085,-110.933,44.775,8.84,2.1,6
50351140,-110.935,44.774,8.26,1.77,6
50351405,-110.839,44.308,6.82,2.67,5
50351565,-110.936,44.775,7.94,2.11,5
50351620,-110.931,44.781,9.37,2.84,6
50351635,-110.934,44.779,8.9,2.81,6
50351690,-110.939,44.785,10.12,3.73,6
50351700,-110.941,44.78,8.3,1.94,6
50351705,-110.938,44.774,8.31,2.13,6
50351750,-110.938,44.779,9.43,1.24,5
50351825,-110.937,44.781,9.54,2.59,6
50351835,-110.935,44.773,8.1,1.69,4
50351880,-110.936,44.777,8.01,1.47,5
50351925,-110.939,44.778,7.7,1.36,5
50351940,-110.93,44.773,7.6,2.05,5
50351955,-110.931,44.773,9.05,2.1,6
50352060,-110.942,44.781,7.61,2.16,6
50352080,-110.94,44.776,8.41,1.83,6
50352135,-110.929,44.789,7.68,2.23,6
50352490,-110.609,44.31,6.03,2.17,4
50353475,-110.841,44.553,9.39,1.74,5
50353590,-110.817,44.562,7.92,1.73,5
50353595,-110.833,44.545,8.18,1.59,6
50354330,-110.804,44.778,6.74,2.11,5
50354530,-110.958,44.614,8.65,2.31,6
50354885,-110.431,44.679,6.2,2.3,5
50355195,-110.868,44.342,8.01,1.78,4
50355215,-110.644,44.595,6.49,1.75,5
50355225,-110.647,44.591,5.71,0.73,5
50356300,-110.675,44.623,6.8,1.72,5
50356830,-110.88,44.566,7.93,2.04,5
50356930,-110.888,44.563,8.56,2.55,5
50356995,-110.89,44.566,8.03,1.91,5
50357060,-110.891,44.568,7.82,2.35,5
50357070,-110.894,44.566,7.82,2.5,5
50357100,-110.892,44.565,8.93,2.55,5
50357140,-110.882,44.564,7.62,2.24,6
50357750,-110.628,44.105,7.02,2.25,5
50357770,-110.017,44.692,3.92,4.18,4
50359565,-111.105,44.769,6.87,1.77,6
50359855,-110.358,44.576,3.3,1.82,4
50360225,-110.38,44.599,2.72,2.27,5
50360765,-110.664,44.351,7.16,1.79,3
50361430,-111.451,44.784,10.31,2.42,5
50361515,-110.254,44.787,7.27,2.5,6
50361755,-110.434,44.605,3.93,1.74,5
50362015,-110.687,44.615,5.42,1.49,5
50362030,-110.317,44.731,4.05,1.91,5
50362340,-110.911,44.573,9.88,1.79,5
50362655,-110.925,44.573,9.97,2.19,6
50362725,-110.92,44.575,9.37,1.68,6
50362740,-110.927,44.581,9.77,2.56,6
50362775,-110.921,44.573,8.93,1.79,6
50362865,-110.921,44.574,9.8,1.97,6
50362885,-110.925,44.572,10.43,2.07,6
50362890,-110.923,44.574,9.46,1.89,6
50363485,-110.804,44.733,7.67,2.1,7
50363785,-111.399,44.757,7.45,1.85,4
50364260,-110.266,44.265,10.58,2.07,4
50364820,-111.368,44.819,11.35,2.37,4
50365935,-110.67,44.629,7.1,2.32,7
50365965,-110.796,44.237,3.56,2.61,6
50365990,-110.789,44.24,3.7,2.54,6
50365995,-110.786,44.241,4.07,2.15,5
50366005,-110.785,44.239,3.58,2.38,5
50366020,-110.788,44.246,3.67,1.8,4
50366035,-110.781,44.228,4.19,2.89,7
50366050,-110.793,44.243,3.56,2.19,5
50366465,-110.851,44.743,7.07,2.31,6
50367200,-110.317,44.361,8.87,2.03,5
50368140,-110.997,44.794,10.23,2.22,7
50368390,-110.548,44.109,9.75,2.23,2
50368415,-110.543,44.736,7.06,1.72,6
50368600,-110.497,44.09,9.64,1.73,2
50368800,-110.67,44.65,7.11,2.08,6
50369880,-110.533,44.109,10.2,2.7,5
50369915,-110.529,44.105,9.45,2.3,5
50370035,-110.531,44.104,9.33,2.59,6
50370065,-110.529,44.106,8.95,2.44,2
50370535,-110.687,44.078,8.57,2.47,6
50370925,-111.156,44.732,9.88,2.57,6
50370975,-111.154,44.735,9.2,2.26,7
50371655,-111.151,44.729,9.91,1.97,7
50371670,-111.151,44.73,9.89,2.11,7
50371955,-110.99,44.806,10.84,2.14,5
50372665,-110.374,44.497,2.95,2.46,2
50372685,-110.364,44.5,4.85,2.64,2
50372690,-110.365,44.49,5.4,2.72,2
50372735,-110.362,44.495,7.97,1.95,4
50372740,-110.366,44.498,4.8,2.96,2
50372845,-110.364,44.49,7.04,1.83,5
50372850,-110.358,44.488,6.87,3.41,7
50372855,-110.366,44.508,4.46,3.15,3
50372955,-110.359,44.502,6.1,3.33,6
50373075,-110.371,44.497,3.39,2.72,2
50373305,-110.354,44.503,6.14,2.65,6
50373310,-110.366,44.504,4.96,3.86,3
50373330,-110.363,44.487,3.67,2.75,2
50373390,-110.368,44.509,4.49,2.42,2
50373435,-110.366,44.492,3.52,2.51,2
50373495,-110.357,44.498,4.24,2.47,2
50373595,-110.378,44.505,1.91,2.15,2
50373625,-110.361,44.502,5.69,2.02,5
50373645,-110.356,44.511,6.14,2.69,6
50373655,-110.359,44.511,4.67,3.23,2
50373690,-110.371,44.518,4.85,1.92,4
50373715,-110.363,44.481,7.09,2.18,5
50373725,-110.361,44.485,6.82,2.3,6
50373795,-110.366,44.474,8.01,1.71,3
50373870,-110.362,44.519,3.38,2.77,2
50373945,-110.357,44.513,4.97,3.01,2
50373960,-110.351,44.51,4.9,3.04,3
50374010,-110.382,44.526,2.03,2.13,5
50374080,-110.379,44.522,2.68,2.61,6
50374200,-110.373,44.509,3.0,2.08,2
50374220,-110.361,44.517,4.47,2.62,6
50374235,-110.364,44.519,5.98,2.41,4
50374255,-110.344,44.475,8.55,2.28,3
50374335,-110.385,44.52,4.11,1.96,5
50374380,-110.381,44.531,3.72,2.36,4
50374385,-110.383,44.53,4.23,2.4,4
50374395,-110.383,44.527,3.79,2.37,6
50374595,-110.366,44.526,4.25,2.4,6
50374630,-110.373,44.523,3.99,3.25,6
50374645,-110.384,44.519,4.1,2.54,5
50374695,-110.368,44.523,4.98,2.2,4
50374845,-110.368,44.524,4.11,2.78,6
50374870,-110.361,44.535,1.77,2.27,4
50375005,-110.379,44.536,3.71,2.8,6
50375125,-110.352,44.543,3.71,2.35,4
50375230,-110.357,44.541,3.81,2.79,5
50375265,-110.383,44.536,4.1,2.36,5
50375275,-110.381,44.53,5.75,2.09,5
50375315,-110.382,44.532,4.21,2.82,4
50375320,-110.38,44.532,4.13,2.43,4
50375375,-110.373,44.528,4.42,2.98,6
50375380,-110.366,44.526,4.17,2.5,5
50375390,-110.363,44.528,6.15,3.58,7
50375395,-110.366,44.523,5.82,2.58,5
50375590,-110.374,44.523,4.62,2.37,5
50375600,-110.385,44.535,1.85,1.79,4
50375610,-110.374,44.524,4.63,2.66,5
50375690,-110.374,44.521,4.35,2.43,6
50375695,-110.375,44.523,3.81,2.02,5
50375735,-110.36,44.522,6.93,3.2,6
50375750,-110.374,44.517,4.48,2.22,5
50375760,-110.374,44.512,4.53,2.34,6
50375790,-110.376,44.536,1.46,2.22,5
50375825,-110.377,44.518,4.73,2.19,5
50375920,-110.361,44.532,3.57,2.53,5
50375925,-110.358,44.534,1.69,2.43,5
50376015,-110.374,44.533,3.77,2.45,5
50376045,-110.371,44.534,4.21,2.26,5
50376070,-110.36,44.531,2.16,2.89,2
50376085,-110.361,44.536,2.98,2.89,6
50376100,-110.373,44.535,3.35,2.33,4
50376125,-110.359,44.529,2.15,2.61,2
50376130,-110.357,44.528,3.23,2.78,6
50376160,-110.368,44.533,3.29,2.88,3
50376210,-110.363,44.551,1.86,1.88,3
50376240,-110.364,44.554,3.74,3.06,5
50376350,-110.364,44.56,3.27,2.25,5
50376455,-110.362,44.551,2.89,2.33,5
50376530,-110.355,44.558,1.89,2.02,5
50376550,-110.374,44.562,2.82,3.08,4
50376555,-110.371,44.555,5.72,3.0,6
50376565,-110.322,44.56,1.76,2.77,2
50376645,-110.355,44.546,1.99,2.22,4
50376655,-110.359,44.547,3.84,2.46,5
50376805,-110.355,44.548,7.42,3.46,7
50376815,-110.367,44.552,1.93,2.42,3
50376820,-110.363,44.551,2.14,2.75,5
50376850,-110.368,44.551,2.53,2.27,3
50376885,-110.377,44.552,2.78,3.04,6
50376890,-110.365,44.554,3.08,2.46,3
50376915,-110.371,44.551,2.8,2.5,5
50376920,-110.37,44.529,4.34,3.07,7
50376930,-110.365,44.556,3.31,2.48,4
50376945,-110.35,44.557,2.04,2.58,2
50376970,-110.365,44.57,3.79,2.41,5
50376995,-110.37,44.555,4.08,2.53,6
50377015,-110.376,44.542,3.97,2.19,5
50377070,-110.383,44.536,2.46,2.28,5
50377365,-110.252,44.664,6.14,2.18,4
50377390,-110.254,44.667,6.63,2.35,5
50377405,-110.251,44.677,6.51,3.3,6
50377420,-110.278,44.663,3.41,1.8,2
50377450,-110.245,44.66,6.9,1.68,4
50377570,-110.272,44.656,3.88,2.13,2
50378225,-110.26,44.686,5.71,2.81,7
50378895,-110.014,44.683,13.18,1.66,3
50379130,-110.29,44.714,5.72,2.13,2
50379135,-110.237,44.759,8.92,2.1,4
50379145,-110.295,44.728,1.91,2.41,2
50379150,-110.296,44.71,5.12,2.06,4
50380650,-110.769,44.228,5.04,1.94,2
50381015,-111.024,44.359,11.53,2.32,2
50381190,-111.131,44.763,10.69,2.13,3
50381230,-111.13,44.762,10.72,1.62,2
50381495,-111.139,44.763,11.16,2.22,3
50381595,-111.122,44.766,11.55,1.84,2
50381615,-111.115,44.76,11.28,1.73,2
50381760,-110.678,44.593,7.01,1.81,2
50381765,-110.672,44.589,6.81,1.87,2
50381775,-110.765,44.536,15.38,2.69,3
50381800,-110.674,44.591,7.07,1.72,2
50382740,-110.815,44.591,9.91,1.91,3
50382755,-110.817,44.588,8.97,2.49,3
50382765,-110.83,44.582,8.73,2.26,2
50382775,-110.823,44.588,9.06,2.26,3
50382815,-110.822,44.59,9.07,2.7,3
50382840,-110.823,44.583,7.98,2.95,3
50382850,-110.809,44.584,10.14,2.2,3
50382855,-110.81,44.59,9.92,1.64,2
50382860,-110.806,44.581,10.11,2.21,3
50382870,-110.801,44.602,9.62,1.68,2
50382875,-110.813,44.579,10.38,2.69,2
50382890,-110.801,44.585,11.16,2.12,2
50382910,-110.811,44.575,9.49,2.96,3
50382940,-110.795,44.582,9.04,2.33,3
50382945,-110.801,44.589,10.58,2.7,3
50382955,-110.806,44.594,9.76,1.54,2
50382975,-110.806,44.59,9.98,1.99,3
50383045,-110.808,44.575,7.63,2.57,3
50383080,-110.025,44.683,12.79,1.81,3
50383720,-110.677,44.401,3.06,2.42,2
50384815,-110.79,44.743,9.28,3.28,6
50384910,-110.785,44.743,7.82,2.27,6
50385380,-110.359,44.494,4.96,2.73,3
50385530,-111.3,44.724,6.49,2.31,5
50386180,-111.245,44.733,12.36,2.6,4
50386870,-111.144,44.724,9.01,1.91,2
50387235,-110.916,44.792,5.4,2.09,3
50387685,-111.152,44.757,10.28,1.72,2
50388240,-110.032,44.663,10.56,2.12,2
50388245,-110.522,44.328,6.89,2.24,2
50388635,-110.544,44.313,6.75,1.82,2
50389025,-110.544,44.314,6.86,1.84,2
50390300,-110.55,44.315,7.36,2.02,2
50390470,-110.55,44.315,7.63,2.2,4
50390505,-110.55,44.314,6.78,2.23,4
50390520,-110.55,44.314,7.44,2.13,2
50390550,-110.551,44.315,7.07,2.25,4
50390580,-110.558,44.316,7.36,2.22,3
50390880,-110.548,44.319,6.41,2.54,5
50390905,-110.555,44.32,7.88,2.53,4
50391705,-110.279,44.708,5.89,3.12,5
50392000,-111.121,44.771,9.8,2.13,2
50392325,-111.327,44.76,7.57,2.29,4
50392380,-110.289,44.707,5.02,1.92,2
50392385,-110.283,44.703,6.06,1.87,2
50393080,-111.021,44.762,10.66,2.21,4
50394045,-110.963,44.553,10.46,2.13,4
50394065,-110.963,44.556,11.13,2.04,3
50394075,-110.962,44.556,10.44,1.92,3
50394090,-110.963,44.555,10.05,2.64,5
50394155,-110.963,44.553,10.33,2.54,5
50394175,-110.959,44.555,9.72,2.04,3
50394255,-110.965,44.556,10.16,2.52,5
50394280,-110.961,44.559,11.2,2.36,4
50394355,-110.961,44.56,11.28,2.31,5
50394390,-110.965,44.555,9.97,2.73,5
50394460,-110.962,44.559,9.59,2.51,5
50394545,-110.967,44.561,10.02,2.66,6
50394560,-110.961,44.553,9.97,2.53,6
50394785,-110.962,44.557,11.23,2.19,3
50394865,-110.96,44.554,8.88,1.95,4
50394870,-110.962,44.554,11.12,2.54,5
50394940,-110.966,44.558,10.5,2.15,3
50395145,-110.966,44.56,10.16,2.62,3
50395170,-110.962,44.563,11.5,2.05,3
50395190,-110.965,44.568,11.83,2.2,2
50395220,-110.967,44.558,11.46,3.09,3
50395250,-110.965,44.559,10.27,2.42,3
50395305,-110.967,44.563,10.93,1.85,3
50395335,-110.96,44.562,11.58,2.79,3
50395445,-110.958,44.563,12.02,2.34,3
50395455,-110.962,44.557,11.26,2.43,3
50395465,-110.97,44.566,11.44,2.04,3
50395500,-110.966,44.565,11.17,1.8,3
50395530,-110.966,44.562,11.44,1.82,2
50395590,-110.966,44.566,11.38,1.77,3
50395635,-110.962,44.561,10.84,2.76,3
50395710,-110.966,44.557,11.33,1.95,3
50395775,-110.967,44.563,11.16,3.38,4
50395835,-110.962,44.567,10.79,3.07,3
50395930,-110.968,44.564,10.21,2.28,5
50395940,-110.958,44.557,10.72,2.23,5
50396105,-110.97,44.558,10.69,2.16,4
50396225,-110.97,44.566,10.54,2.37,5
50396280,-110.957,44.566,11.16,2.59,5
50396375,-110.96,44.559,11.01,2.56,4
50396400,-110.957,44.566,11.14,2.27,3
50396490,-110.961,44.567,10.37,3.27,3
50396685,-110.971,44.552,11.28,2.4,2
50396710,-110.964,44.561,10.93,2.02,2
50396715,-110.969,44.561,10.29,3.63,3
50396720,-110.962,44.555,9.62,2.48,2
50396810,-110.969,44.556,11.11,2.39,4
50396870,-110.977,44.56,12.24,2.09,3
50397020,-110.965,44.559,11.25,3.22,3
50397115,-110.963,44.568,10.73,2.58,3
50397160,-110.96,44.568,10.77,3.42,3
50397170,-110.956,44.564,11.22,2.53,2
50397435,-110.968,44.555,10.28,2.33,2
50397630,-110.973,44.56,10.86,2.07,2
50397705,-110.966,44.568,10.99,2.14,3
50397720,-110.963,44.569,12.41,2.2,3
50397725,-110.961,44.56,10.34,2.35,3
50397745,-110.978,44.562,10.31,1.95,2
50397790,-110.963,44.552,10.5,1.77,2
50397930,-110.972,44.561,10.92,2.51,3
50397945,-110.972,44.559,10.33,2.57,3
50397995,-110.971,44.57,10.64,2.89,3
50398165,-110.97,44.567,11.23,2.64,3
50398210,-110.969,44.566,10.65,1.95,3
50398265,-110.966,44.562,11.54,2.19,2
50398370,-110.973,44.563,10.74,3.74,3
50398395,-110.965,44.566,11.3,3.87,3
50398400,-110.969,44.559,11.45,2.23,2
50398595,-110.974,44.566,11.26,2.35,2
50398755,-110.969,44.563,11.73,2.76,3
50398760,-110.964,44.574,11.3,2.13,2
50398925,-110.969,44.555,11.13,2.17,2
50398965,-110.966,44.558,10.56,2.19,3
50398990,-110.971,44.551,10.29,2.59,3
50399180,-110.982,44.561,11.05,1.81,2
50399210,-110.975,44.56,10.87,2.44,3
50399295,-110.925,44.563,8.52,1.57,2
50399365,-110.977,44.564,10.22,1.69,2
50399675,-110.932,44.561,9.45,2.04,3
50399725,-110.963,44.554,10.18,1.98,3
50399735,-110.962,44.56,11.4,2.03,3
50399920,-110.931,44.564,9.93,1.97,4
50399945,-110.966,44.558,10.5,2.87,4
50400060,-110.969,44.548,11.11,3.3,4
50400075,-110.964,44.557,11.8,1.63,3
50400095,-110.977,44.576,10.59,2.24,4
50400170,-110.976,44.575,9.9,2.09,4
50400230,-110.979,44.574,10.06,2.23,4
50400400,-110.963,44.56,10.54,2.49,4
50400490,-110.958,44.561,10.7,2.51,4
50400500,-110.961,44.562,10.88,2.18,3
50400510,-110.962,44.559,11.2,2.08,3
50400580,-110.97,44.562,10.88,2.06,3
50400695,-110.975,44.574,11.35,1.69,3
50400890,-110.964,44.565,10.62,2.99,4
50400965,-110.968,44.552,10.86,2.23,4
50401260,-110.964,44.553,11.04,2.04,3
50401395,-110.956,44.565,11.84,2.9,4
50401440,-110.956,44.564,11.59,2.07,3
50401450,-110.957,44.564,11.53,2.05,2
50401475,-110.951,44.566,10.73,2.44,2
50401590,-110.954,44.566,11.3,2.54,4
50401675,-110.956,44.565,11.84,2.58,4
50401825,-110.959,44.566,11.75,3.19,4
50401840,-110.958,44.563,12.01,3.04,4
50401845,-110.956,44.567,12.11,2.12,4
50401875,-110.956,44.565,12.21,2.13,3
50401950,-110.956,44.565,11.85,3.04,4
50401960,-110.955,44.565,11.84,2.78,4
50401985,-110.954,44.566,11.97,2.34,4
50401990,-110.954,44.564,11.92,2.87,4
50402035,-110.956,44.562,11.86,2.62,4
50402115,-110.971,44.565,10.08,1.71,3
50402155,-110.947,44.57,13.4,2.21,4
50402225,-110.93,44.562,7.24,1.8,3
50402330,-110.959,44.569,11.49,2.38,3
50402335,-110.932,44.568,8.96,2.28,4
50402620,-110.962,44.569,11.34,1.87,3
50402645,-110.983,44.568,10.49,1.79,3
50402805,-110.961,44.573,11.3,1.98,3
50402830,-110.96,44.57,11.5,2.39,4
50402905,-110.962,44.56,11.97,2.55,4
50402920,-110.954,44.567,11.53,2.39,3
50402925,-110.961,44.565,11.59,3.11,4
50402960,-110.955,44.555,10.33,2.78,4
50402975,-110.958,44.56,11.23,2.65,4
50403125,-110.954,44.561,11.2,2.42,4
50403260,-110.962,44.556,10.07,2.1,4
50403315,-110.962,44.571,11.73,2.89,4
50403325,-110.96,44.571,11.7,3.03,4
50403430,-110.956,44.569,12.11,2.33,4
50403530,-110.965,44.571,10.4,3.22,4
50403535,-110.959,44.572,11.15,2.38,3
50403700,-110.966,44.572,11.39,2.79,4
50403770,-110.97,44.566,11.09,2.25,4
50403775,-110.959,44.568,10.5,1.92,3
50403825,-110.966,44.566,10.97,1.95,4
50403880,-110.956,44.562,10.92,1.89,3
50404095,-110.97,44.565,11.68,2.29,4
50404175,-110.964,44.562,9.14,1.58,3
50404265,-110.959,44.556,11.33,2.13,3
50404300,-110.963,44.573,11.5,2.37,3
50404335,-110.957,44.571,11.91,2.86,3
50404380,-110.613,44.584,6.54,2.96,3
50404400,-110.979,44.581,8.67,2.59,4
50404410,-110.9,44.564,6.69,1.64,3
50404435,-110.979,44.583,9.13,2.87,4
50404460,-110.978,44.584,9.36,2.78,4
50404625,-110.959,44.554,10.66,2.14,2
50404745,-110.969,44.569,11.45,2.31,3
50404800,-110.961,44.569,11.53,2.23,3
50404820,-110.921,44.554,9.53,2.21,4
50404830,-110.915,44.555,7.6,2.09,4
50404840,-110.923,44.551,11.27,2.06,3
50404845,-110.927,44.563,10.4,1.87,3
50404850,-110.921,44.553,9.26,2.42,4
50404855,-110.925,44.55,8.62,2.46,4
50404865,-110.922,44.555,11.19,1.62,3
50404870,-110.918,44.558,8.67,2.08,3
50404875,-110.92,44.554,9.9,2.21,3
50404880,-110.919,44.556,8.75,1.5,2
50404885,-110.922,44.552,8.35,1.5,3
50404950,-110.937,44.549,9.05,2.5,3
50404960,-110.928,44.558,10.85,1.66,3
50405000,-110.918,44.559,8.84,2.24,4
50405005,-110.926,44.555,8.9,1.5,2
50405015,-110.927,44.557,9.56,1.99,3
50405080,-110.934,44.557,9.45,2.43,3
50405090,-110.938,44.556,8.37,3.12,4
50405125,-110.923,44.553,6.61,2.9,4
50405465,-110.943,44.561,9.76,1.87,3
50405775,-110.861,44.74,5.09,1.59,3
50406815,-110.337,44.79,4.56,2.72,4
50406920,-110.987,44.599,7.82,1.64,4
50406930,-110.995,44.597,8.8,2.39,4
50406935,-110.99,44.598,7.76,3.29,5
50407055,-110.987,44.6,7.76,1.87,5
50407060,-110.988,44.598,7.36,2.01,5
50407065,-110.988,44.6,9.01,2.82,5
50407085,-110.979,44.598,8.36,3.01,5
50407110,-110.996,44.599,8.95,2.87,5
50407925,-111.061,44.749,9.74,2.21,5
50408135,-110.962,44.568,12.66,2.26,4
50408540,-110.589,44.59,3.85,2.49,5
50408585,-111.161,44.725,7.44,2.32,5
50408875,-111.226,44.755,5.97,2.19,5
50410660,-110.772,44.247,4.67,2.84,6
50416455,-110.024,44.677,15.27,1.76,5
50416760,-110.995,44.611,12.16,2.53,7
50417425,-110.994,44.558,12.23,2.06,9
50418350,-110.757,44.099,9.49,2.28,6
50419565,-110.226,44.235,7.93,2.32,2
50420755,-110.379,44.597,3.8,1.86,4
50420855,-111.109,44.748,8.3,2.37,5
50421020,-109.85,44.289,5.23,2.31,2
50421105,-110.419,44.273,10.99,2.25,5
50421685,-110.376,44.595,4.2,2.15,2
50421805,-110.372,44.617,5.28,2.25,3
50421890,-111.019,44.803,9.06,2.22,5
50423310,-110.423,44.411,4.03,1.88,3
50424265,-110.982,44.798,10.68,3.13,5
50424570,-111.217,44.735,7.13,1.94,4
50424690,-111.2,44.754,10.82,2.57,5
50425055,-111.067,44.716,10.8,2.19,4
50425660,-111.059,44.525,13.64,2.28,4
50426345,-111.011,44.434,3.77,2.12,2
50427655,-110.049,44.674,10.78,1.95,2
50427785,-110.964,44.794,5.46,1.88,3
50428270,-111.226,44.745,7.84,2.43,3
50428275,-111.228,44.739,7.89,2.17,2
50428310,-110.431,44.615,4.88,2.26,3
50428420,-111.122,44.751,9.18,2.24,4
50428440,-111.122,44.764,11.1,2.08,3
