Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN
50210475,2000-10-24,06:36:28.28,44.635,-110.660,2.88,0.89,0.84,2,4,0.6,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,24.5,25.0108,.88,-.38,.4981,mm,nan,nan,.41052,mm,nan,nan
50210835,2000-10-26,01:28:03.58,44.764,-111.121,10.14,1.95,1.96,3,4,0.6,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,100.8,101.48,2.17,0,.36927,mm,nan,nan,.21645,mm,nan,nan
50210835,2000-10-26,01:28:03.58,44.764,-111.121,10.14,1.95,1.96,3,4,0.6,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,178.5,178.896,2.07,-.23,.15887,mm,nan,nan,.15887,mm,nan,nan
50210835,2000-10-26,01:28:03.58,44.764,-111.121,10.14,1.95,1.96,3,4,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,61.3,62.5743,1.88,.06,.22451,mm,nan,nan,.19668,mm,nan,nan
50210835,2000-10-26,01:28:03.58,44.764,-111.121,10.14,1.95,1.96,3,4,0.6,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,16.3,20.4135,1.9,-.38,7.6187,mm,nan,nan,11.339,mm,nan,nan
50210880,2000-10-26,06:08:51.78,44.755,-111.115,9.31,2.14,2.18,2,5,0.5,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,101.9,102.481,2.35,0,.52315,mm,nan,nan,.37922,mm,nan,nan
50210880,2000-10-26,06:08:51.78,44.755,-111.115,9.31,2.14,2.18,2,5,0.5,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,60.5,61.6274,2.13,.06,.40888,mm,nan,nan,.33777,mm,nan,nan
50210880,2000-10-26,06:08:51.78,44.755,-111.115,9.31,2.14,2.18,2,5,0.5,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,15.3,19.1154,2.15,-.38,15.859,mm,nan,nan,18.18,mm,nan,nan
50211565,2000-11-04,16:52:50.27,44.795,-110.537,4.92,1.33,1.38,2,7,1.3,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,27.8,28.7537,1.42,.06,.43695,mm,nan,nan,.29273,mm,nan,nan
50211565,2000-11-04,16:52:50.27,44.795,-110.537,4.92,1.33,1.38,2,7,1.3,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,36.7,37.3746,1.23,-.38,.4189,mm,nan,nan,.40161,mm,nan,nan
50211585,2000-11-04,23:49:54.30,44.630,-110.664,3.67,1.39,1.30,2,3,0.9,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,22.2,23.0212,1.31,.06,.74393,mm,nan,nan,.67179,mm,nan,nan
50211585,2000-11-04,23:49:54.30,44.630,-110.664,3.67,1.39,1.30,2,3,0.9,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,24.3,24.987,1.47,-.38,1.7665,mm,nan,nan,1.7736,mm,nan,nan
50211785,2000-11-08,06:35:57.82,44.440,-110.600,2.05,1.91,2.01,2,1,0.4,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,21.1,21.5691,2.19,.06,7.5353,mm,nan,nan,3.3069,mm,nan,nan
50211785,2000-11-08,06:35:57.82,44.440,-110.600,2.05,1.91,2.01,2,1,0.4,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,38.5,38.7283,1.63,-.38,.86389,mm,nan,nan,.76585,mm,nan,nan
50211790,2000-11-08,06:38:41.49,44.447,-110.603,0.39,1.39,1.37,2,2,0.7,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,20.8,20.9895,1.68,.06,2.1458,mm,nan,nan,1.1877,mm,nan,nan
50211790,2000-11-08,06:38:41.49,44.447,-110.603,0.39,1.39,1.37,2,2,0.7,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,37.9,37.985,1.1,-.38,.23891,mm,nan,nan,.2392,mm,nan,nan
50211970,2000-11-09,18:40:12.20,44.746,-110.680,2.88,1.60,1.68,2,3,0.5,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,30,30.4653,1.74,.06,.87354,mm,nan,nan,.63434,mm,nan,nan
50211970,2000-11-09,18:40:12.20,44.746,-110.680,2.88,1.60,1.68,2,3,0.5,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,24.2,24.717,1.46,-.38,1.5626,mm,nan,nan,1.9483,mm,nan,nan
50212050,2000-11-10,00:26:48.99,44.745,-110.677,2.40,1.12,1.18,2,3,0.5,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,29.7,30.0892,1.32,.06,.30696,mm,nan,nan,.26588,mm,nan,nan
50212050,2000-11-10,00:26:48.99,44.745,-110.677,2.40,1.12,1.18,2,3,0.5,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,24.4,24.8204,.91,-.38,.51749,mm,nan,nan,.4547,mm,nan,nan
50212080,2000-11-10,06:06:08.95,44.451,-111.002,3.79,1.57,1.56,2,13,2.4,0.6,US,LKWY,BHN,44.5652,-110.4,2.424,49.5,49.8885,1.77,.06,.33845,mm,nan,nan,.18138,mm,nan,nan
50212080,2000-11-10,06:06:08.95,44.451,-111.002,3.79,1.57,1.56,2,13,2.4,0.6,WY,YMR,HHN,44.66867,-110.965,2.149,24.4,25.1124,1.37,-.38,1.2937,mm,nan,nan,1.5114,mm,nan,nan
50212515,2000-11-17,15:38:08.26,44.701,-109.947,14.78,2.17,2.72,3,20,2.7,3.6,US,BOZ,BHN,45.59697,-111.62967,1.589,165.6,166.407,2.77,0,.53769,mm,nan,nan,.39267,mm,nan,nan
50212515,2000-11-17,15:38:08.26,44.701,-109.947,14.78,2.17,2.72,3,20,2.7,3.6,MB,BUT,ELN,46.010834,-112.55666,1.758,251,251.544,2.67,-.23,.25179,mm,nan,nan,.25179,mm,nan,nan
50212515,2000-11-17,15:38:08.26,44.701,-109.947,14.78,2.17,2.72,3,20,2.7,3.6,US,LKWY,BHN,44.5652,-110.4,2.424,39,42.626,2.14,.06,1.0207,mm,nan,nan,.88733,mm,nan,nan
50212515,2000-11-17,15:38:08.26,44.701,-109.947,14.78,2.17,2.72,3,20,2.7,3.6,WY,YMR,HHN,44.66867,-110.965,2.149,80.8,82.5544,1.7,-.38,.2699,mm,nan,nan,.33436,mm,nan,nan
50212900,2000-11-24,00:57:57.59,44.755,-110.693,2.03,1.34,1.19,2,5,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.4,31.7143,1.38,.06,.34545,mm,nan,nan,.32571,mm,nan,nan
50212900,2000-11-24,00:57:57.59,44.755,-110.693,2.03,1.34,1.19,2,5,0.6,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,23.6,23.9671,1.29,-.38,1.0169,mm,nan,nan,1.35873,mm,nan,nan
50212925,2000-11-24,02:02:25.92,44.755,-110.696,2.38,1.32,1.36,2,5,0.7,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,31.6,31.9631,1.42,.06,.39671,mm,nan,nan,.33881,mm,nan,nan
50212925,2000-11-24,02:02:25.92,44.755,-110.696,2.38,1.32,1.36,2,5,0.7,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,23.4,23.8343,1.21,-.38,1.023,mm,nan,nan,.94471,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,US,AHID,BHN,42.7654,-111.1004,1.96,223.2,223.364,3.6,-.43,4.5289,mm,nan,nan,4.9569,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,119.2,119.48,3.93,0,16.015,mm,nan,nan,11.279,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,202.1,202.272,4.07,-.23,12.6191,mm,nan,nan,12.6191,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,US,BW06,BHN,42.7667,-109.5583,2.224,238.8,238.963,3.69,-.15,2.5339,mm,nan,nan,2.9277,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,UU,CTU,HHN,40.6925,-111.75034,1.731,459.2,459.275,4.47,.1,1.2127,mm,nan,nan,1.152,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,US,DUG,BHN,40.195,-112.8133,1.477,535.4,535.461,4.34,.08,.43609,mm,nan,nan,.73061,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,US,HLID,BHN,43.5625,-114.4138,1.772,325.7,325.807,4.42,.05,2.9993,mm,nan,nan,2.8861,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,UU,HVU,HHN,41.77967,-112.775,1.609,371,371.091,4.17,-.21,1.6944,mm,nan,nan,3.1418,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,US,HWUT,BHN,41.6069,-111.5652,1.83,356.5,356.599,4.3,.09,1.4803,mm,nan,nan,1.808,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.3,32.5721,4.55,.06,543.37,mm,nan,nan,430.82,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,UU,MPU,HHN,40.0155,-111.63333,1.909,531.8,531.868,4.4,.2,.46934,mm,nan,nan,.53125,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,UU,NOQ,HHN,40.6525,-112.12033,1.622,470.2,470.272,4.21,-.08,.71033,mm,nan,nan,.83415,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,UU,SLC,ELN,40.76617,-111.84766,1.436,452.8,452.871,4.32,-.21,1.8,mm,nan,nan,1.6,mm,nan,nan
50212935,2000-11-24,04:20:04.84,44.752,-110.694,6.59,4.21,3.76,13,4,0.8,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,23.4,24.9786,4.16,-.38,851.4,mm,nan,nan,878.87,mm,nan,nan
50213005,2000-11-24,05:00:17.69,44.752,-110.687,2.22,1.40,1.54,2,4,0.7,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,30.9,31.247,1.7,.06,.72373,mm,nan,nan,.668,mm,nan,nan
50213005,2000-11-24,05:00:17.69,44.752,-110.687,2.22,1.40,1.54,2,4,0.7,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,23.9,24.2961,1.1,-.38,.75314,mm,nan,nan,.76921,mm,nan,nan
50213105,2000-11-24,05:56:11.17,44.755,-110.686,2.43,1.50,1.67,2,4,0.7,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,31,31.3777,1.82,.06,.92554,mm,nan,nan,.89707,mm,nan,nan
50213105,2000-11-24,05:56:11.17,44.755,-110.686,2.43,1.50,1.67,2,4,0.7,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,24.1,24.5311,1.17,-.38,.90941,mm,nan,nan,.8632,mm,nan,nan
50213110,2000-11-24,06:02:52.50,44.758,-110.687,1.99,1.22,1.34,2,5,0.9,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,31.3,31.6097,1.38,.06,.30123,mm,nan,nan,.35806,mm,nan,nan
50213110,2000-11-24,06:02:52.50,44.758,-110.687,1.99,1.22,1.34,2,5,0.9,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,24.2,24.5514,1.05,-.38,.58479,mm,nan,nan,.78351,mm,nan,nan
50213160,2000-11-24,06:52:37.07,44.453,-110.617,1.81,1.37,1.44,2,3,0.5,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,21.3,21.7167,1.56,.06,1.5043,mm,nan,nan,1.0268,mm,nan,nan
50213160,2000-11-24,06:52:37.07,44.453,-110.617,1.81,1.37,1.44,2,3,0.5,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,36.6,36.8135,1.17,-.38,.28543,mm,nan,nan,.42008,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,US,AHID,BHN,42.7654,-111.1004,1.96,222.8,222.938,2.97,-.43,.89469,mm,nan,nan,1.3431,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,119.6,119.832,3.6,0,7.67,mm,nan,nan,4.9111,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,202.5,202.644,3.57,-.23,3.99052,mm,nan,nan,3.99052,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,US,BW06,BHN,42.7667,-109.5583,2.224,238.4,238.537,2.88,-.15,.38892,mm,nan,nan,.47318,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,UU,CTU,HHN,40.6925,-111.75034,1.731,458.8,458.863,3.7,.1,.18539,mm,nan,nan,.21302,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,US,HLID,BHN,43.5625,-114.4138,1.772,325.6,325.69,3.8,.05,.68641,mm,nan,nan,.74168,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,UU,HVU,HHN,41.77967,-112.775,1.609,370.7,370.775,3.59,-.21,.43778,mm,nan,nan,.82778,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,US,HWUT,BHN,41.6069,-111.5652,1.83,356.2,356.283,3.56,.09,.27384,mm,nan,nan,.31425,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,30.9,31.9938,3.83,.06,113.61,mm,nan,nan,71.628,mm,nan,nan
50213175,2000-11-24,07:13:37.10,44.749,-110.693,5.87,3.50,3.66,9,4,0.7,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,23.3,24.6413,3.63,-.38,282.79,mm,nan,nan,233.76,mm,nan,nan
50213225,2000-11-24,07:35:41.42,44.740,-110.685,2.31,1.22,1.61,2,3,0.5,0.3,US,LKWY,BHN,44.5652,-110.4,2.424,29.8,30.1737,1.38,.06,.30714,mm,nan,nan,.35393,mm,nan,nan
50213225,2000-11-24,07:35:41.42,44.740,-110.685,2.31,1.22,1.61,2,3,0.5,0.3,WY,YMR,HHN,44.66867,-110.965,2.149,23.5,23.9193,1.06,-.38,.76774,mm,nan,nan,.61771,mm,nan,nan
50213290,2000-11-24,09:18:30.19,44.751,-110.699,3.71,2.75,2.69,3,4,0.9,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,119.1,119.218,2.63,0,.74547,mm,nan,nan,.6007,mm,nan,nan
50213290,2000-11-24,09:18:30.19,44.751,-110.699,3.71,2.75,2.69,3,4,0.9,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,201.9,201.974,2.57,-.23,.39905,mm,nan,nan,.39905,mm,nan,nan
50213290,2000-11-24,09:18:30.19,44.751,-110.699,3.71,2.75,2.69,3,4,0.9,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.4,31.9935,2.87,.06,10.194,mm,nan,nan,10.448,mm,nan,nan
50213290,2000-11-24,09:18:30.19,44.751,-110.699,3.71,2.75,2.69,3,4,0.9,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,23,23.7345,2.81,-.38,43.371,mm,nan,nan,35.308,mm,nan,nan
50213315,2000-11-24,10:43:18.95,44.759,-110.698,1.97,1.26,1.13,2,5,0.6,0.6,US,LKWY,BHN,44.5652,-110.4,2.424,32,32.3003,1.34,.06,.29952,mm,nan,nan,.29923,mm,nan,nan
50213315,2000-11-24,10:43:18.95,44.759,-110.698,1.97,1.26,1.13,2,5,0.6,0.6,WY,YMR,HHN,44.66867,-110.965,2.149,23.4,23.7598,1.18,-.38,.90158,mm,nan,nan,.90665,mm,nan,nan
50213320,2000-11-24,10:45:39.71,44.756,-110.700,1.86,1.38,1.30,2,5,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.8,32.0873,1.43,.06,.39056,mm,nan,nan,.34987,mm,nan,nan
50213320,2000-11-24,10:45:39.71,44.756,-110.700,1.86,1.38,1.30,2,5,0.6,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,23.2,23.5438,1.32,-.38,1.2028,mm,nan,nan,1.3498,mm,nan,nan
50213340,2000-11-24,11:37:55.74,44.746,-110.690,2.05,1.26,1.26,2,3,0.8,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,30.6,30.9253,1.39,.06,.4108,mm,nan,nan,.27202,mm,nan,nan
50213340,2000-11-24,11:37:55.74,44.746,-110.690,2.05,1.26,1.26,2,3,0.8,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,23.4,23.7738,1.12,-.38,.77291,mm,nan,nan,.80602,mm,nan,nan
50213395,2000-11-24,17:57:22.02,44.752,-110.702,2.50,1.75,1.53,2,4,0.7,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.7,32.0801,1.82,.06,.92976,mm,nan,nan,.89866,mm,nan,nan
50213395,2000-11-24,17:57:22.02,44.752,-110.702,2.50,1.75,1.53,2,4,0.7,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,22.8,23.2691,1.68,-.38,2.881,mm,nan,nan,2.8655,mm,nan,nan
50213400,2000-11-24,18:09:31.43,44.751,-110.702,2.43,1.70,1.58,2,4,0.7,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.6,31.9706,1.78,.06,.88519,mm,nan,nan,.79797,mm,nan,nan
50213400,2000-11-24,18:09:31.43,44.751,-110.702,2.43,1.70,1.58,2,4,0.7,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,22.8,23.2553,1.62,-.38,2.6218,mm,nan,nan,2.4177,mm,nan,nan
50213460,2000-11-25,10:57:33.51,44.623,-110.674,2.77,1.13,0.60,2,3,0.5,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,22.7,23.2866,1.33,.06,.5069,mm,nan,nan,.43994,mm,nan,nan
50213460,2000-11-25,10:57:33.51,44.623,-110.674,2.77,1.13,0.60,2,3,0.5,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,23.6,24.1072,.92,-.38,.45691,mm,nan,nan,.53804,mm,nan,nan
50213475,2000-11-26,00:52:01.39,44.719,-110.814,9.22,2.25,1.96,3,8,0.7,0.5,US,BOZ,BHN,45.59697,-111.62967,1.589,116.8,117.299,2.38,0,.40794,mm,nan,nan,.36177,mm,nan,nan
50213475,2000-11-26,00:52:01.39,44.719,-110.814,9.22,2.25,1.96,3,8,0.7,0.5,MB,BUT,ELN,46.010834,-112.55666,1.758,198.2,198.504,2.57,-.23,.39905,mm,nan,nan,.39905,mm,nan,nan
50213475,2000-11-26,00:52:01.39,44.719,-110.814,9.22,2.25,1.96,3,8,0.7,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,37,38.789,2.01,.06,.84703,mm,nan,nan,.92927,mm,nan,nan
50213475,2000-11-26,00:52:01.39,44.719,-110.814,9.22,2.25,1.96,3,8,0.7,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,13.2,17.4211,2.16,-.38,15.496,mm,nan,nan,19.716,mm,nan,nan
50213560,2000-11-26,22:23:32.98,44.684,-110.653,5.42,1.39,1.16,2,4,0.8,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,24,25.2493,1.64,.06,1.0604,mm,nan,nan,.87312,mm,nan,nan
50213560,2000-11-26,22:23:32.98,44.684,-110.653,5.42,1.39,1.16,2,4,0.8,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,24.8,25.9293,1.13,-.38,.5462,mm,nan,nan,1.066,mm,nan,nan
50214045,2000-12-02,05:56:05.92,44.745,-110.685,2.71,2.05,1.85,2,3,0.6,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,203.1,203.149,1.97,-.23,.10024,mm,nan,nan,.10024,mm,nan,nan
50214045,2000-12-02,05:56:05.92,44.745,-110.685,2.71,2.05,1.85,2,3,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,30.2,30.6333,2.13,.06,2.4341,mm,nan,nan,1.2929,mm,nan,nan
50214255,2000-12-05,00:27:37.26,44.353,-110.657,4.38,1.94,1.69,2,11,1.2,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.2,31.9333,2.17,.06,1.8597,mm,nan,nan,2.2287,mm,nan,nan
50214255,2000-12-05,00:27:37.26,44.353,-110.657,4.38,1.94,1.69,2,11,1.2,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,42.8,43.2951,1.7,-.38,.7638,mm,nan,nan,.76937,mm,nan,nan
50214265,2000-12-05,00:45:58.18,44.353,-110.658,4.17,1.72,1.93,2,11,1.3,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.3,31.987,1.74,.06,.71747,mm,nan,nan,.80133,mm,nan,nan
50214265,2000-12-05,00:45:58.18,44.353,-110.658,4.17,1.72,1.93,2,11,1.3,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,42.7,43.165,1.7,-.38,.71747,mm,nan,nan,.80133,mm,nan,nan
50215080,2000-12-09,05:58:56.44,44.760,-110.628,3.72,1.99,1.98,3,6,0.9,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,205.3,205.373,1.87,-.23,.06325,mm,nan,nan,.06325,mm,nan,nan
50215080,2000-12-09,05:58:56.44,44.760,-110.628,3.72,1.99,1.98,3,6,0.9,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,28.2,28.8615,2.03,.06,1.53665,mm,nan,nan,1.4008,mm,nan,nan
50215080,2000-12-09,05:58:56.44,44.760,-110.628,3.72,1.99,1.98,3,6,0.9,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,28.5,29.098,2.08,-.38,4.8315,mm,nan,nan,4.3549,mm,nan,nan
50215475,2000-12-11,12:04:16.68,44.353,-110.657,4.26,2.02,1.81,2,11,1.2,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,31.2,31.9079,2.24,.06,2.4455,mm,nan,nan,2.3689,mm,nan,nan
50215475,2000-12-11,12:04:16.68,44.353,-110.657,4.26,2.02,1.81,2,11,1.2,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,42.8,43.2772,1.79,-.38,.91801,mm,nan,nan,.93545,mm,nan,nan
50217915,2000-12-24,09:59:13.34,44.575,-110.740,4.18,1.57,1.57,2,8,1.8,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,27.1,27.8931,1.76,.06,1.4474,mm,nan,nan,1.0857,mm,nan,nan
50217915,2000-12-24,09:59:13.34,44.575,-110.740,4.18,1.57,1.57,2,8,1.8,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,20.7,21.6459,1.37,-.38,2.1561,mm,nan,nan,2.325,mm,nan,nan
50217930,2000-12-24,10:09:22.56,44.578,-110.738,5.92,1.13,1.33,2,8,0.8,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,26.9,28.1644,1.31,.06,.53139,mm,nan,nan,.3739,mm,nan,nan
50217930,2000-12-24,10:09:22.56,44.578,-110.738,5.92,1.13,1.33,2,8,0.8,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,20.6,22.1239,.95,-.38,.8689,mm,nan,nan,.85253,mm,nan,nan
50217945,2000-12-24,10:31:53.51,44.579,-110.736,5.41,1.16,1.24,2,8,1.1,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,26.7,27.8256,1.36,.06,.61692,mm,nan,nan,.38942,mm,nan,nan
50217945,2000-12-24,10:31:53.51,44.579,-110.736,5.41,1.16,1.24,2,8,1.1,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,20.7,22.037,.96,-.38,.84832,mm,nan,nan,.91097,mm,nan,nan
50217990,2000-12-24,14:37:24.57,44.752,-110.851,5.15,1.88,1.85,3,4,0.8,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,112.1,112.302,2.44,0,.45773,mm,nan,nan,.41744,mm,nan,nan
50217990,2000-12-24,14:37:24.57,44.752,-110.851,5.15,1.88,1.85,3,4,0.8,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,193.4,193.523,2.07,-.23,.12619,mm,nan,nan,.12619,mm,nan,nan
50217990,2000-12-24,14:37:24.57,44.752,-110.851,5.15,1.88,1.85,3,4,0.8,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,41.4,42.0871,1.82,.06,.57144,mm,nan,nan,.34147,mm,nan,nan
50217990,2000-12-24,14:37:24.57,44.752,-110.851,5.15,1.88,1.85,3,4,0.8,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,13,14.9089,1.76,-.38,6.4009,mm,nan,nan,7.318,mm,nan,nan
50218080,2000-12-24,18:03:42.40,44.753,-110.847,5.80,2.08,1.94,3,4,0.6,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,112.2,112.443,2.5,0,.55355,mm,nan,nan,.4583,mm,nan,nan
50218080,2000-12-24,18:03:42.40,44.753,-110.847,5.80,2.08,1.94,3,4,0.6,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,193.6,193.747,2.27,-.23,.2,mm,nan,nan,.2,mm,nan,nan
50218080,2000-12-24,18:03:42.40,44.753,-110.847,5.80,2.08,1.94,3,4,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,41.1,41.9147,1.99,.06,.81703,mm,nan,nan,.55012,mm,nan,nan
50218080,2000-12-24,18:03:42.40,44.753,-110.847,5.80,2.08,1.94,3,4,0.6,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,13.2,15.4087,1.98,-.38,10.476,mm,nan,nan,12.751,mm,nan,nan
50218095,2000-12-24,18:11:14.65,44.752,-110.848,5.72,2.47,2.51,3,4,0.6,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,112.2,112.438,3.03,0,1.8028,mm,nan,nan,1.5852,mm,nan,nan
50218095,2000-12-24,18:11:14.65,44.752,-110.848,5.72,2.47,2.51,3,4,0.6,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,193.6,193.744,2.77,-.23,.63246,mm,nan,nan,.63246,mm,nan,nan
50218095,2000-12-24,18:11:14.65,44.752,-110.848,5.72,2.47,2.51,3,4,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,41.2,41.9972,2.42,.06,2.3789,mm,nan,nan,1.3075,mm,nan,nan
50218095,2000-12-24,18:11:14.65,44.752,-110.848,5.72,2.47,2.51,3,4,0.6,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,13.2,15.3675,2.22,-.38,21.341,mm,nan,nan,19.087,mm,nan,nan
50218260,2000-12-25,12:07:31.43,44.754,-110.849,5.84,2.11,1.97,3,4,0.6,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,112,112.246,2.58,0,.66392,mm,nan,nan,.53487,mm,nan,nan
