DEPTH,ML,NET,STA,DISTANCE,RN,TN,RA,TA,UTC
7.9,0.97,RE,JKLK,100.2,6.0111e-05,7.0069e-05,3.7037e-05,5.6191e-05,2020-05-29T10:54:54
7.9,0.97,US,BOZ,114.3,9.6705e-06,1.0677e-05,3.1203e-06,6.6586e-06,2020-05-29T10:54:54
7.9,0.97,US,RLMT,128.2,9.511e-06,8.8869e-06,5.8073e-06,5.0049e-06,2020-05-29T10:54:54
7.9,0.97,WY,YDD,43.4,2.5931e-05,1.8171e-05,1.4732e-05,1.2047e-05,2020-05-29T10:54:54
7.9,0.97,WY,YEE,77.8,5.0668e-05,8.353e-05,4.8745e-06,9.7021e-06,2020-05-29T10:54:54
7.9,0.97,WY,YFT,33.3,1.4359e-05,6.3385e-05,1.7939e-05,3.9742e-05,2020-05-29T10:54:54
7.9,0.97,WY,YHB,31.0,1.9755e-05,1.9249e-05,6.7379e-05,4.6774e-05,2020-05-29T10:54:54
7.9,0.97,WY,YHH,5.6,2.3493e-05,1.2549e-05,0.00043595,0.00058197,2020-05-29T10:54:54
7.9,0.97,WY,YHL,32.0,1.8871e-05,1.818e-05,1.6688e-05,1.3953e-05,2020-05-29T10:54:54
7.9,0.97,WY,YHR,91.8,0.003942,0.0049483,0.0024085,0.0030167,2020-05-29T10:54:54
7.9,0.97,WY,YMP,51.3,1.6275e-05,2.4021e-05,5.7443e-06,8.0613e-06,2020-05-29T10:54:54
7.9,0.97,WY,YMR,15.6,3.5754e-05,2.0473e-05,0.00031173,0.00019643,2020-05-29T10:54:54
7.9,0.97,WY,YNE,69.1,8.3735e-06,1.2691e-05,3.3437e-06,5.8086e-06,2020-05-29T10:54:54
7.9,0.97,WY,YNM,8.4,0.00030651,0.00020601,0.00045767,0.00032762,2020-05-29T10:54:54
7.9,0.97,WY,YNR,10.6,2.4826e-05,1.5308e-05,0.00020928,0.00020613,2020-05-29T10:54:54
7.9,0.97,WY,YPP,53.2,1.407e-05,1.3221e-05,6.2245e-06,5.028e-06,2020-05-29T10:54:54
7.9,0.97,WY,YTP,57.3,1.3465e-05,1.0305e-05,8.42e-06,8.3758e-06,2020-05-29T10:54:54
7.9,0.97,WY,YUF,23.5,0.00014979,0.00019862,0.00016199,0.00021362,2020-05-29T10:54:54
5.4,1.21,IW,LOHW,126.7,1.4603e-05,1.2816e-05,4.2195e-06,5.1856e-06,2020-05-29T10:55:41
5.4,1.21,IW,MOOW,110.7,8.4382e-06,6.7141e-06,1.2373e-06,1.319e-06,2020-05-29T10:55:41
5.4,1.21,IW,SNOW,142.7,1.7989e-05,1.8796e-05,7.4972e-06,1.2622e-05,2020-05-29T10:55:41
5.4,1.21,RE,JKLK1,99.5,0.00012838,9.1308e-05,7.6543e-05,7.7177e-05,2020-05-29T10:55:41
5.4,1.21,RE,JKLK2,100.1,6.1018e-05,4.7139e-05,4.1051e-05,3.7609e-05,2020-05-29T10:55:41
5.4,1.21,RE,JKLK,99.5,0.0001015,7.5337e-05,5.4226e-05,4.1891e-05,2020-05-29T10:55:41
5.4,1.21,US,BOZ,115.0,9.3514e-06,1.2912e-05,3.7231e-06,5.7346e-06,2020-05-29T10:55:41
5.4,1.21,US,RLMT,128.2,1.1887e-05,8.2948e-06,6.3681e-06,4.4014e-06,2020-05-29T10:55:41
5.4,1.21,WY,YDD,42.7,1.9684e-05,2.7306e-05,8.7727e-06,1.1176e-05,2020-05-29T10:55:41
5.4,1.21,WY,YEE,77.3,7.0109e-05,0.00011777,1.3015e-05,1.8649e-05,2020-05-29T10:55:41
5.4,1.21,WY,YFT,32.6,1.6168e-05,7.4709e-05,1.3079e-05,3.8368e-05,2020-05-29T10:55:41
5.4,1.21,WY,YHB,31.3,2.0885e-05,1.5456e-05,0.00017619,6.5637e-05,2020-05-29T10:55:41
5.4,1.21,WY,YHH,6.3,5.3097e-05,7.9733e-05,0.00050643,0.00068592,2020-05-29T10:55:41
5.4,1.21,WY,YHL,32.4,9.7943e-06,1.0488e-05,2.6279e-05,1.8936e-05,2020-05-29T10:55:41
5.4,1.21,WY,YHR,91.2,0.0031436,0.0039188,0.0023238,0.002901,2020-05-29T10:55:41
5.4,1.21,WY,YMP,51.1,2.2017e-05,1.9292e-05,9.0525e-06,6.0304e-06,2020-05-29T10:55:41
5.4,1.21,WY,YMR,15.4,5.4997e-05,4.7436e-05,0.00042394,0.00022211,2020-05-29T10:55:41
5.4,1.21,WY,YNE,69.2,7.1555e-06,8.2007e-06,3.3857e-06,7.6296e-06,2020-05-29T10:55:41
5.4,1.21,WY,YNM,8.0,0.00026152,0.00032229,0.00032845,0.00041158,2020-05-29T10:55:41
5.4,1.21,WY,YNR,10.2,6.8078e-05,5.3563e-05,0.00045274,0.00018063,2020-05-29T10:55:41
5.4,1.21,WY,YPP,52.5,7.7074e-06,2.3525e-05,4.7852e-06,4.0981e-06,2020-05-29T10:55:41
5.4,1.21,WY,YTP,56.7,6.2057e-06,1.0387e-05,9.1215e-06,9.0363e-06,2020-05-29T10:55:41
5.4,1.21,WY,YUF,23.2,0.00025377,0.00024295,0.0001743,0.00020046,2020-05-29T10:55:41
2.7,-9.99,IW,LOHW,126.3,9.2543e-06,1.1333e-05,4.1478e-06,5.2112e-06,2020-05-29T11:03:57
2.7,-9.99,IW,MOOW,110.3,8.9496e-06,8.0279e-06,2.6441e-06,3.2034e-06,2020-05-29T11:03:57
2.7,-9.99,IW,SNOW,142.3,2.0229e-05,3.1362e-05,1.2693e-05,1.5124e-05,2020-05-29T11:03:57
2.7,-9.99,RE,JKLK1,99.0,0.00010897,0.00011862,7.7888e-05,9.5219e-05,2020-05-29T11:03:57
2.7,-9.99,RE,JKLK2,99.7,6.7085e-05,5.6918e-05,3.922e-05,5.1454e-05,2020-05-29T11:03:57
2.7,-9.99,RE,JKLK,99.1,6.2488e-05,8.2187e-05,5.8355e-05,4.783e-05,2020-05-29T11:03:57
2.7,-9.99,US,BOZ,115.4,7.5886e-06,7.7433e-06,9.5345e-06,4.9879e-06,2020-05-29T11:03:57
2.7,-9.99,US,RLMT,128.4,2.3352e-05,1.6658e-05,5.1365e-06,7.9269e-06,2020-05-29T11:03:57
2.7,-9.99,WY,YDD,42.3,1.7189e-05,1.538e-05,7.8556e-06,9.7518e-06,2020-05-29T11:03:57
2.7,-9.99,WY,YEE,77.2,3.9313e-05,5.7963e-05,1.5248e-05,2.8979e-05,2020-05-29T11:03:57
2.7,-9.99,WY,YFT,32.2,1.6743e-05,6.136e-05,6.2728e-06,3.6804e-05,2020-05-29T11:03:57
2.7,-9.99,WY,YHB,31.3,2.2504e-05,1.7582e-05,1.1825e-05,1.2497e-05,2020-05-29T11:03:57
2.7,-9.99,WY,YHH,6.6,1.341e-05,2.7468e-05,0.00013592,0.00016989,2020-05-29T11:03:57
2.7,-9.99,WY,YHL,32.6,1.8759e-05,1.066e-05,6.5698e-06,7.2105e-06,2020-05-29T11:03:57
2.7,-9.99,WY,YHR,90.8,0.0035541,0.0044194,0.0027193,0.0033856,2020-05-29T11:03:57
2.7,-9.99,WY,YMP,51.1,2.2021e-05,2.3558e-05,4.8168e-06,6.0605e-06,2020-05-29T11:03:57
2.7,-9.99,WY,YMR,15.2,3.0651e-05,2.3973e-05,7.788e-05,6.267e-05,2020-05-29T11:03:57
2.7,-9.99,WY,YNE,69.4,1.3559e-05,9.0761e-06,3.2604e-06,3.1277e-06,2020-05-29T11:03:57
2.7,-9.99,WY,YNM,7.9,0.00025432,0.00024463,0.00017009,0.00017046,2020-05-29T11:03:57
2.7,-9.99,WY,YNR,10.1,2.5741e-05,3.1268e-05,8.4384e-05,5.9423e-05,2020-05-29T11:03:57
2.7,-9.99,WY,YPP,52.1,9.5636e-06,1.256e-05,4.166e-06,3.2596e-06,2020-05-29T11:03:57
2.7,-9.99,WY,YTP,56.4,1.622e-05,1.5983e-05,6.3806e-06,8.2143e-06,2020-05-29T11:03:57
2.7,-9.99,WY,YUF,23.2,0.00020787,0.00026635,0.00021978,0.00024444,2020-05-29T11:03:57
7.8,0.72,IW,LOHW,127.1,1.0565e-05,6.7208e-06,7.6385e-06,6.0207e-06,2020-05-29T11:05:43
7.8,0.72,IW,MOOW,111.0,7.8575e-06,8.9466e-06,2.8715e-06,3.6283e-06,2020-05-29T11:05:43
7.8,0.72,IW,SNOW,143.1,2.581e-05,2.073e-05,8.7697e-06,1.2336e-05,2020-05-29T11:05:43
7.8,0.72,RE,JKLK1,99.8,9.9163e-05,0.00012957,7.6309e-05,8.9979e-05,2020-05-29T11:05:43
7.8,0.72,RE,JKLK2,100.4,5.7535e-05,6.2708e-05,4.5938e-05,4.3488e-05,2020-05-29T11:05:43
7.8,0.72,RE,JKLK,99.8,6.096e-05,8.5554e-05,4.3779e-05,5.6575e-05,2020-05-29T11:05:43
7.8,0.72,US,BOZ,114.8,1.3478e-05,5.997e-06,6.212e-06,6.0286e-06,2020-05-29T11:05:43
7.8,0.72,US,RLMT,127.9,2.0611e-05,1.1091e-05,5.6271e-06,4.7537e-06,2020-05-29T11:05:43
7.8,0.72,WY,YDD,42.9,1.5674e-05,1.9289e-05,8.3433e-06,9.1857e-06,2020-05-29T11:05:43
7.8,0.72,WY,YEE,77.3,5.842e-05,0.00011821,2.3524e-05,2.7819e-05,2020-05-29T11:05:43
7.8,0.72,WY,YFT,33.0,1.6231e-05,6.2819e-05,7.2816e-06,4.2571e-05,2020-05-29T11:05:43
7.8,0.72,WY,YHB,31.5,2.7564e-05,1.4536e-05,5.2333e-05,2.4571e-05,2020-05-29T11:05:43
7.8,0.72,WY,YHH,6.1,1.527e-05,1.8973e-05,0.00021775,0.00030297,2020-05-29T11:05:43
7.8,0.72,WY,YHL,32.5,1.5114e-05,1.3338e-05,1.8869e-05,1.3861e-05,2020-05-29T11:05:43
7.8,0.72,WY,YHR,91.3,0.0040791,0.0051337,0.0021536,0.0027075,2020-05-29T11:05:43
7.8,0.72,WY,YMP,50.9,2.1298e-05,2.0588e-05,4.1146e-06,5.3136e-06,2020-05-29T11:05:43
7.8,0.72,WY,YMR,15.8,2.3947e-05,2.0234e-05,0.00022223,0.00019918,2020-05-29T11:05:43
7.8,0.72,WY,YNE,68.9,9.9883e-06,1.0657e-05,3.1138e-06,3.8448e-06,2020-05-29T11:05:43
7.8,0.72,WY,YNM,7.9,0.00029545,0.00023856,0.00033711,0.00019674,2020-05-29T11:05:43
7.8,0.72,WY,YNR,10.1,1.8921e-05,2.0259e-05,9.4662e-05,5.3834e-05,2020-05-29T11:05:43
7.8,0.72,WY,YPP,52.9,2.1577e-05,1.2437e-05,4.4075e-06,2.4937e-06,2020-05-29T11:05:43
7.8,0.72,WY,YTP,56.8,9.9017e-06,1.3814e-05,7.4009e-06,7.7241e-06,2020-05-29T11:05:43
7.8,0.72,WY,YUF,23.1,0.00020404,0.00030517,0.00017927,0.00029974,2020-05-29T11:05:43
6.1,1.19,IW,LOHW,127.4,8.4591e-06,1.2956e-05,6.2244e-06,4.0921e-06,2020-05-29T11:06:26
6.1,1.19,IW,MOOW,111.4,6.8851e-06,4.8625e-06,1.5325e-06,2.0427e-06,2020-05-29T11:06:26
6.1,1.19,IW,SNOW,143.4,1.8148e-05,1.75e-05,1.0003e-05,9.0629e-06,2020-05-29T11:06:26
6.1,1.19,RE,JKLK1,100.2,8.7103e-05,8.861e-05,8.4939e-05,9.1027e-05,2020-05-29T11:06:26
6.1,1.19,RE,JKLK2,100.8,4.7388e-05,7.0726e-05,4.0529e-05,3.9465e-05,2020-05-29T11:06:26
6.1,1.19,RE,JKLK,100.2,5.954e-05,8.1454e-05,5.4674e-05,4.1813e-05,2020-05-29T11:06:26
6.1,1.19,US,BOZ,114.3,7.1428e-06,1.6141e-05,6.6456e-06,1.1949e-05,2020-05-29T11:06:26
6.1,1.19,US,RLMT,128.1,1.3985e-05,1.6666e-05,7.3965e-06,4.4588e-06,2020-05-29T11:06:26
6.1,1.19,WY,YDD,43.4,1.9145e-05,2.0761e-05,2.7758e-05,2.0271e-05,2020-05-29T11:06:26
6.1,1.19,WY,YEE,77.8,2.7861e-05,3.6797e-05,2.6175e-05,3.737e-05,2020-05-29T11:06:26
6.1,1.19,WY,YFT,33.3,1.5958e-05,8.3337e-05,4.167e-05,3.6285e-05,2020-05-29T11:06:26
6.1,1.19,WY,YHB,31.1,2.1911e-05,2.1767e-05,0.00010953,8.5513e-05,2020-05-29T11:06:26
6.1,1.19,WY,YHH,5.6,7.8233e-06,9.993e-06,0.00063846,0.00081766,2020-05-29T11:06:26
6.1,1.19,WY,YHL,32.0,1.4469e-05,9.8747e-06,3.2821e-05,2.8393e-05,2020-05-29T11:06:26
6.1,1.19,WY,YHR,91.8,0.0033905,0.0042463,0.0037668,0.0047278,2020-05-29T11:06:26
6.1,1.19,WY,YMP,51.3,2.3859e-05,1.4338e-05,6.0589e-06,5.3229e-06,2020-05-29T11:06:26
6.1,1.19,WY,YMR,15.7,3.1536e-05,2.0368e-05,0.00032375,0.00016245,2020-05-29T11:06:26
6.1,1.19,WY,YNE,69.1,1.341e-05,9.3311e-06,5.1102e-06,7.9116e-06,2020-05-29T11:06:26
6.1,1.19,WY,YNM,8.3,0.00023488,0.0001928,0.0010157,0.00072613,2020-05-29T11:06:26
6.1,1.19,WY,YNR,10.6,2.7253e-05,1.7224e-05,0.00037166,0.00032028,2020-05-29T11:06:26
6.1,1.19,WY,YPP,53.2,1.7432e-05,1.4734e-05,1.0098e-05,9.5651e-06,2020-05-29T11:06:26
6.1,1.19,WY,YTP,57.3,1.078e-05,1.1523e-05,7.6248e-06,1.0751e-05,2020-05-29T11:06:26
6.1,1.19,WY,YUF,23.5,0.00019108,0.00018546,0.00017897,0.00023814,2020-05-29T11:06:26
4.8,1.72,IW,LOHW,126.6,9.9973e-06,1.0569e-05,3.8041e-06,4.2604e-06,2020-05-29T11:10:07
4.8,1.72,IW,MOOW,110.5,1.0075e-05,1.0006e-05,2.2373e-06,3.5443e-06,2020-05-29T11:10:07
4.8,1.72,IW,SNOW,142.5,2.5012e-05,2.195e-05,1.0814e-05,1.7188e-05,2020-05-29T11:10:07
4.8,1.72,RE,JKLK1,99.3,0.00011676,0.00014095,0.00010395,0.00010152,2020-05-29T11:10:07
4.8,1.72,RE,JKLK2,100.0,4.8607e-05,5.2526e-05,4.1016e-05,4.7611e-05,2020-05-29T11:10:07
4.8,1.72,RE,JKLK,99.4,7.0954e-05,9.0986e-05,4.9378e-05,4.5963e-05,2020-05-29T11:10:07
4.8,1.72,US,BOZ,115.0,6.4719e-06,8.3972e-06,7.2589e-06,3.2124e-05,2020-05-29T11:10:07
4.8,1.72,US,RLMT,128.5,9.5396e-06,1.4648e-05,6.9384e-06,6.495e-06,2020-05-29T11:10:07
4.8,1.72,WY,YDD,42.6,1.2105e-05,2.0324e-05,4.8587e-05,3.3233e-05,2020-05-29T11:10:07
4.8,1.72,WY,YEE,77.5,4.2425e-05,6.2424e-05,1.5589e-05,2.7403e-05,2020-05-29T11:10:07
4.8,1.72,WY,YFT,32.4,2.3765e-05,6.7215e-05,7.4748e-05,7.5846e-05,2020-05-29T11:10:07
4.8,1.72,WY,YHB,31.0,2.0616e-05,1.3663e-05,0.00039065,0.00015056,2020-05-29T11:10:07
4.8,1.72,WY,YHH,6.3,6.8536e-05,0.00010908,0.0010604,0.0022389,2020-05-29T11:10:07
4.8,1.72,WY,YHL,32.2,1.4451e-05,8.7306e-06,7.206e-05,3.6865e-05,2020-05-29T11:10:07
4.8,1.72,WY,YHR,91.2,0.0047372,0.005869,0.0029345,0.0036357,2020-05-29T11:10:07
4.8,1.72,WY,YMP,51.4,2.081e-05,1.3823e-05,1.9511e-05,1.6866e-05,2020-05-29T11:10:07
4.8,1.72,WY,YMR,15.1,8.2097e-05,4.9916e-05,0.0017427,0.0011008,2020-05-29T11:10:07
4.8,1.72,WY,YNE,69.6,1.1004e-05,1.1383e-05,1.0932e-05,1.5198e-05,2020-05-29T11:10:07
4.8,1.72,WY,YNM,8.2,0.00022339,0.0001971,0.0015685,0.0010705,2020-05-29T11:10:07
4.8,1.72,WY,YNR,10.4,8.8772e-05,5.2582e-05,0.0017482,0.00075024,2020-05-29T11:10:07
4.8,1.72,WY,YPP,52.4,7.5312e-06,1.2633e-05,2.3409e-05,2.6395e-05,2020-05-29T11:10:07
4.8,1.72,WY,YTP,56.8,1.1473e-05,1.6014e-05,8.7926e-06,1.1977e-05,2020-05-29T11:10:07
4.8,1.72,WY,YUF,23.5,0.00020123,0.00030036,0.00025822,0.00024497,2020-05-29T11:10:07
7.3,2.23,IW,LOHW,126.2,1.4537e-05,1.277e-05,6.8436e-06,6.5539e-06,2020-05-29T11:11:18
7.3,2.23,IW,MOOW,110.1,9.1239e-06,8.2163e-06,4.4784e-06,4.0521e-06,2020-05-29T11:11:18
7.3,2.23,IW,SNOW,142.1,1.7568e-05,3.1257e-05,3.5252e-05,2.9723e-05,2020-05-29T11:11:18
7.3,2.23,RE,JKLK1,98.9,0.00010897,9.6884e-05,9.9999e-05,9.4721e-05,2020-05-29T11:11:18
7.3,2.23,RE,JKLK2,99.6,6.6911e-05,6.7958e-05,4.7622e-05,4.4078e-05,2020-05-29T11:11:18
7.3,2.23,RE,JKLK,99.0,6.8198e-05,7.0943e-05,5.3578e-05,6.1084e-05,2020-05-29T11:11:18
7.3,2.23,US,BOZ,115.2,1.2322e-05,1.0204e-05,5.0525e-05,0.00015115,2020-05-29T11:11:18
7.3,2.23,US,RLMT,128.9,9.4118e-06,1.7762e-05,2.5665e-05,2.19e-05,2020-05-29T11:11:18
7.3,2.23,WY,YDD,42.4,1.7909e-05,1.4824e-05,0.00015068,0.00015579,2020-05-29T11:11:18
7.3,2.23,WY,YEE,77.6,3.3485e-05,5.744e-05,3.6629e-05,5.3819e-05,2020-05-29T11:11:18
7.3,2.23,WY,YFT,32.0,1.0959e-05,8.4112e-05,0.0003488,0.00025175,2020-05-29T11:11:18
7.3,2.23,WY,YHB,30.8,2.7377e-05,1.2125e-05,0.0011676,0.00044705,2020-05-29T11:11:18
7.3,2.23,WY,YHH,6.5,2.3483e-05,3.7382e-05,0.0045062,0.010113,2020-05-29T11:11:18
7.3,2.23,WY,YHL,32.2,1.2017e-05,1.1842e-05,0.0002857,0.00014244,2020-05-29T11:11:18
7.3,2.23,WY,YHR,91.0,0.0044587,0.0054597,0.001956,0.0024045,2020-05-29T11:11:18
7.3,2.23,WY,YMP,51.7,2.463e-05,2.055e-05,7.6578e-05,6.3718e-05,2020-05-29T11:11:18
7.3,2.23,WY,YMR,14.6,4.561e-05,4.5878e-05,0.0070483,0.0033188,2020-05-29T11:11:18
7.3,2.23,WY,YNE,70.0,1.1541e-05,1.6077e-05,4.5972e-05,6.8742e-05,2020-05-29T11:11:18
7.3,2.23,WY,YNM,8.4,0.00020642,0.00021768,0.009524,0.004717,2020-05-29T11:11:18
7.3,2.23,WY,YNR,10.5,2.612e-05,2.1273e-05,0.0044627,0.0027637,2020-05-29T11:11:18
7.3,2.23,WY,YPP,51.9,5.9595e-06,9.1287e-06,0.00010128,9.2769e-05,2020-05-29T11:11:18
7.3,2.23,WY,YTP,56.7,1.0696e-05,1.7259e-05,1.4763e-05,2.0554e-05,2020-05-29T11:11:18
7.3,2.23,WY,YUF,23.7,0.00015815,0.00028148,0.0012282,0.00060473,2020-05-29T11:11:18
5.0,-9.99,IW,LOHW,125.9,1.8283e-05,1.6019e-05,3.8286e-06,5.2777e-06,2020-05-29T11:11:40
5.0,-9.99,IW,MOOW,109.9,1.082e-05,1.0207e-05,2.5204e-06,2.4443e-06,2020-05-29T11:11:40
5.0,-9.99,IW,SNOW,141.9,2.9002e-05,2.7157e-05,1.1395e-05,1.9092e-05,2020-05-29T11:11:40
5.0,-9.99,RE,JKLK1,98.7,0.0001537,0.00012614,0.00011587,0.00010316,2020-05-29T11:11:40
5.0,-9.99,RE,JKLK2,99.3,6.1561e-05,5.7845e-05,4.3288e-05,4.4273e-05,2020-05-29T11:11:40
5.0,-9.99,RE,JKLK,98.7,7.5269e-05,7.0801e-05,5.7343e-05,5.3854e-05,2020-05-29T11:11:40
5.0,-9.99,US,BOZ,115.5,6.8237e-05,0.0001594,3.4195e-05,3.789e-05,2020-05-29T11:11:40
5.0,-9.99,US,RLMT,128.9,4.378e-05,2.5604e-05,1.9196e-05,2.5488e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YDD,42.1,0.00012303,0.00016524,6.494e-05,4.8777e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YEE,77.5,5.7855e-05,7.4875e-05,2.6195e-05,2.8666e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YFT,31.7,0.00015371,0.00017591,0.00010956,7.5838e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YHB,30.9,0.00020339,0.00013128,0.00039464,0.0001742,2020-05-29T11:11:40
5.0,-9.99,WY,YHH,6.7,0.00044572,0.0005082,0.0016063,0.0031692,2020-05-29T11:11:40
5.0,-9.99,WY,YHL,32.3,0.00018631,9.8943e-05,0.00010465,5.1101e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YHR,90.8,0.0036065,0.0043973,0.0034533,0.0042154,2020-05-29T11:11:40
5.0,-9.99,WY,YMP,51.6,9.0559e-05,7.4215e-05,3.4474e-05,3.0183e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YMR,14.6,0.0025943,0.0021019,0.0021965,0.0013161,2020-05-29T11:11:40
5.0,-9.99,WY,YNE,70.0,5.3349e-05,7.7447e-05,1.6486e-05,2.8201e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YNM,8.3,0.00071844,0.00079566,0.0024108,0.0016951,2020-05-29T11:11:40
5.0,-9.99,WY,YNR,10.4,0.00083982,0.00064189,0.0018568,0.0010222,2020-05-29T11:11:40
5.0,-9.99,WY,YPP,51.7,0.00013334,0.00013196,3.6109e-05,3.347e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YTP,56.4,1.8766e-05,2.1142e-05,9.0482e-06,1.5577e-05,2020-05-29T11:11:40
5.0,-9.99,WY,YUF,23.6,0.00033539,0.00047274,0.00033387,0.00030911,2020-05-29T11:11:40
5.8,-9.99,IW,LOHW,127.6,1.4261e-05,1.4468e-05,5.6832e-06,5.468e-06,2020-05-29T11:11:48
5.8,-9.99,IW,MOOW,111.7,1.0758e-05,1.0091e-05,2.3037e-06,2.4043e-06,2020-05-29T11:11:48
5.8,-9.99,IW,SNOW,143.7,2.2518e-05,2.5104e-05,9.4967e-06,1.1747e-05,2020-05-29T11:11:48
5.8,-9.99,RE,JKLK1,100.3,0.00011125,0.00010519,0.00011689,0.00010312,2020-05-29T11:11:48
5.8,-9.99,RE,JKLK2,100.9,4.9782e-05,7.0466e-05,4.2888e-05,4.4778e-05,2020-05-29T11:11:48
5.8,-9.99,RE,JKLK,100.3,7.06e-05,7.9288e-05,5.7499e-05,5.3665e-05,2020-05-29T11:11:48
5.8,-9.99,US,BOZ,114.7,6.6916e-05,0.00015981,1.1017e-05,4.0174e-05,2020-05-29T11:11:48
5.8,-9.99,US,RLMT,127.0,4.374e-05,3.0897e-05,1.9131e-05,2.0884e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YDD,43.3,4.4853e-05,4.9041e-05,6.5364e-05,5.11e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YEE,76.9,5.3596e-05,7.247e-05,2.5509e-05,2.9247e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YFT,33.7,9.1473e-05,0.00012087,0.00010756,7.7218e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YHB,32.2,0.00044562,0.00012402,0.00042797,0.00015526,2020-05-29T11:11:48
5.8,-9.99,WY,YHH,6.2,0.0017804,0.0028977,0.0024589,0.002891,2020-05-29T11:11:48
5.8,-9.99,WY,YHL,32.9,7.8032e-05,5.5743e-05,0.0001056,5.4185e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YHR,91.4,0.0032048,0.004131,0.0033498,0.0042981,2020-05-29T11:11:48
5.8,-9.99,WY,YMP,50.2,4.7811e-05,6.1624e-05,3.4184e-05,2.2637e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YMR,16.7,0.0019114,0.0011933,0.0022513,0.0011617,2020-05-29T11:11:48
5.8,-9.99,WY,YNE,68.0,3.6477e-05,3.6843e-05,1.651e-05,2.2645e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YNM,7.5,0.0020361,0.0012645,0.0024234,0.0015157,2020-05-29T11:11:48
5.8,-9.99,WY,YNR,9.7,0.001269,0.0010534,0.001774,0.0010599,2020-05-29T11:11:48
5.8,-9.99,WY,YPP,53.6,4.1893e-05,6.2898e-05,3.2528e-05,3.8313e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YTP,56.8,1.737e-05,2.1519e-05,9.9537e-06,1.563e-05,2020-05-29T11:11:48
5.8,-9.99,WY,YUF,22.5,0.00034005,0.0002886,0.00034402,0.0003039,2020-05-29T11:11:48
4.9,-9.99,IW,LOHW,125.9,8.216e-06,9.5191e-06,5.6996e-06,5.486e-06,2020-05-29T11:11:58
4.9,-9.99,IW,MOOW,109.8,4.133e-06,7.3271e-06,2.3027e-06,2.1914e-06,2020-05-29T11:11:58
4.9,-9.99,IW,SNOW,141.8,2.2739e-05,2.2111e-05,9.5274e-06,1.2642e-05,2020-05-29T11:11:58
4.9,-9.99,RE,JKLK1,98.7,0.00013115,0.00013778,0.00011589,0.00010316,2020-05-29T11:11:58
4.9,-9.99,RE,JKLK2,99.3,5.4229e-05,5.4291e-05,4.0382e-05,4.4282e-05,2020-05-29T11:11:58
4.9,-9.99,RE,JKLK,98.7,0.00011029,0.00012356,5.7346e-05,6.1609e-05,2020-05-29T11:11:58
4.9,-9.99,US,BOZ,115.5,1.6633e-05,2.1911e-05,1.2143e-05,4.0093e-05,2020-05-29T11:11:58
4.9,-9.99,US,RLMT,128.9,3.2945e-05,2.9446e-05,1.4527e-05,9.8183e-06,2020-05-29T11:11:58
4.9,-9.99,WY,YDD,42.1,4.3867e-05,3.7382e-05,6.4943e-05,4.879e-05,2020-05-29T11:11:58
4.9,-9.99,WY,YEE,77.4,5.2476e-05,7.519e-05,2.621e-05,3.2994e-05,2020-05-29T11:11:58
4.9,-9.99,WY,YFT,31.7,9.1801e-05,0.00010851,0.00010949,7.5892e-05,2020-05-29T11:11:58
4.9,-9.99,WY,YHB,30.9,0.0003934,0.00016506,0.00042125,0.00018947,2020-05-29T11:11:58
4.9,-9.99,WY,YHH,6.8,0.0014387,0.0021771,0.0016083,0.003169,2020-05-29T11:11:58
4.9,-9.99,WY,YHL,32.4,8.9175e-05,6.4061e-05,0.00010464,5.1049e-05,2020-05-29T11:11:58
4.9,-9.99,WY,YHR,90.7,0.0036962,0.0045051,0.0034536,0.0042152,2020-05-29T11:11:58
4.9,-9.99,WY,YMP,51.5,3.5071e-05,3.4375e-05,3.4481e-05,2.2417e-05,2020-05-29T11:11:58
4.9,-9.99,WY,YMR,14.6,0.0016733,0.0011716,0.0021915,0.0013234,2020-05-29T11:11:58
4.9,-9.99,WY,YNE,70.0,2.2975e-05,2.8989e-05,1.6484e-05,2.2689e-05,2020-05-29T11:11:58
4.9,-9.99,WY,YNM,8.2,0.001598,0.00094978,0.0024084,0.0016993,2020-05-29T11:11:58
4.9,-9.99,WY,YNR,10.4,0.00097465,0.00087277,0.0018576,0.0010148,2020-05-29T11:11:58
4.9,-9.99,WY,YPP,51.7,5.3898e-05,5.3293e-05,3.2341e-05,3.8355e-05,2020-05-29T11:11:58
4.9,-9.99,WY,YTP,56.4,1.4526e-05,1.7691e-05,1.0374e-05,1.5577e-05,2020-05-29T11:11:58
